station_id,city,region,countryCode,lat,lon,aqi,no2,o3,pm25
446,,Verrebroek,BE,51.2539648829038,4.20146039554634,59.0,5.5,63.7,53.0
447,,Stara Zagora - Zelen Klin,BG,42.432356,25.637389,13.0,16.4,12.7,55.0
448,,Ruse - Vazrazhdane,BG,43.851367,25.964086,55.0,9.9,20.6,55.0
449,,Wrocław - Korzeniowskiego,PL,51.129378,17.02925,72.0,8.7,22.5,72.0
450,Charles III,Nancy-Centre,FR,48.6881386056889,6.190433846941978,38.0,4.4,37.5,15.0
451,Cartignies,Nord-Pas-de-Calais,FR,50.09224722222214,3.8500277195960457,33.0,1.0,32.9,25.0
452,,Emsland,DE,52.7253212,7.4631525,46.0,3.2,32.5,46.0
453,Utö,Länsi-Turunmaa,FI,59.77909,21.37479,11.0,0.6,0.4,11.0
454,,Tartu,EE,58.370596,26.734879,37.0,1.9,24.9,37.0
455,Str. Mihai Viteazu,Slobozia,RO,44.5660546,27.3651865,4.0,6.1,11.8,43.0
456,,Volos,EL,39.366386409731,22.94306374023,59.0,5.5,34.6,59.0
457,Com. Budeasa,Caloteşti,RO,44.9787999,24.7608213,26.0,5.2,11.6,43.0
458,Douai Theuriet,Nord-Pas-de-Calais,FR,50.378216666666326,3.0658639301929176,38.0,3.2,23.5,38.0
459,,Antwerpen,BE,51.23089,4.422911,50.0,6.0,63.7,50.0
460,,Vezin,BE,50.5027163432349,4.98842295458277,41.0,1.9,41.1,15.0
461,,Visby Österväg 17,SE,57.63692820727647,18.30356507276901,17.0,3.1,36.2,17.0
462,Gresivaudan,Est Grenoblois,FR,45.279968441102,5.882402042389,54.0,5.3,43.7,17.0
463,alcudia i,Baleares,ES,39.834823000306,3.1454320003156,24.0,2.3,5.67,3.0
464,,Offagne,BE,49.8771284934884,5.20238746730465,40.0,0.5,40.3,8.0
465,,Caen Chemin-Vert Square Schuman,FR,49.1922082793814,-0.391111312781115,38.0,42.9,29.7,38.0
466,,Ajaccio Canetto,FR,41.92466736,8.73567581,52.0,16.0,18.1,52.0
467,,Biała Podlaska,PL,52.0387126,23.1445026,30.0,20.5,9.0,18.6
468,,Zielona Góra,PL,51.93978333,15.51886111,59.0,6.5,28.8,59.0
469,,Braunschweig,DE,52.2688736,10.5267696,38.0,5.1,27.3,38.0
470,,Menen,BE,50.7934690465272,3.10964187480641,43.0,20.5,43.4,43.0
471,Beroun,Stredocesky,CZ,49.957927777778,14.0583,64.0,29.5,36.4,64.0
472,,Konstanz,DE,47.664361111323,9.1692888887723,45.0,22.4,24.0,45.0
473,Sopron,Sopron,HU,47.6913,16.57548,72.0,10.7,26.2,72.0
474,,Poznań 2 Ogród Botaniczny,PL,52.42031944,16.87728889,85.0,12.6,18.8,85.0
475,,Södertälje Turingegatan,SE,59.1981152683593,17.6210840050353,14.0,12.7,36.2,14.0
476,Porto San Vitale,Emilia Romagna,IT,44.443746,12.253247,80.0,27.0,28.5,80.0
477,Birr,Co. Offaly,IE,53.094459,-7.908588,47.0,2.2,36.0,47.0
478,Urss,Grosseto,IT,42.77621678315,11.118456357027,25.0,13.8,40.0,25.0
479,Str. Lunca Oltului,Sfântu Gheorghe,RO,45.8776233,25.8009524,15.0,5.6,15.0,43.0
480,,Claremorris,IE,53.703889,-9.012672,52.0,2.6,36.0,52.0
481,,Sligo Town,IE,54.27296,-8.480431,57.0,3.3,36.0,57.0
482,,Norr Malma,SE,59.832382065046,18.6313137395394,34.0,1.1,34.4,13.0
483,Naas,Co. Kildare,IE,53.218113,-6.659089,49.0,7.3,36.0,49.0
484,,Nesebar,BG,42.659758,27.720956,30.0,6.2,30.3,34.0
485,Biella,Piemonte,IT,45.5576413,8.0552155,37.0,11.5,36.6,57.0
486,,Rodez,FR,44.35699225,2.570704222,43.0,1.5,42.8,28.0
487,Morovianska cesta,Handlova,SK,48.7361475,18.7561554,76.0,7.8,20.3,76.0
488,Pelhrimov,Vysocina,CZ,49.435001388889,15.208333055556,42.0,1.1,35.2,42.0
489,,Włocławek-Okrzei,PL,52.658611111111,19.059166666667,99.0,21.1,14.1,99.0
490,,AMP Kaštijun,HR,44.837777444444,13.883888555556,39.0,1.8,50.2,39.0
491,Trafic Amiens,Picardie,FR,49.877219444444,2.2825,46.0,2.4,28.9,46.0
492,Kaleva,Tampere,FI,61.4991,23.80221,31.0,2.8,30.5,18.0
493,Str. Tudor Vladimirescu,Calarasi,RO,44.1988883,27.3248978,12.0,12.6,11.8,43.0
494,Raahen keskusta 2,Raahe,FI,64.68337,24.48162,28.0,14.4,25.35,28.0
495,,Zagorje,SI,46.131114182212,14.996115171781,76.0,10.6,17.5,76.0
496,Ceske Budejovice,Jihocesky,CZ,48.984386388889,14.465683888889,44.0,2.3,35.9,44.0
497,Senicka,Rohoznik,SK,48.457052,17.171586,30.0,2.3,27.6,30.0
498,Faiencerie Creil,Picardie,FR,49.259552777778,2.4743972222222,38.0,6.4,19.9,38.0
499,Eggebek,Schleswig-Holstein,DE,54.616669,9.363674,55.0,5.1,28.5,55.0
500,K-Puszta,K-puszta,HU,46.965555,19.545138,46.0,3.0,25.3,46.0
501,Mondovi',Piemonte,IT,44.388806,7.8297411,23.0,8.3,22.8,57.0
502,Nosovice,Moravskoslezsky,CZ,49.653072222222,18.431831388889,77.0,8.1,31.4,77.0
503,Cerro,Alcoutim,PT,37.312500000275,-7.6786109998237,21.0,0.4,20.6,13.0
504,,Venaco,FR,42.23589706,9.18999386,34.0,16.0,34.0,10.0
505,Sangüesa,Navarra,ES,42.578999999879,-1.2840000001926,33.0,2.3,32.5,13.0
506,Pulp,Lappeenranta,FI,61.12536,28.45078,32.0,1.0,19.7,32.0
507,,Bernhausen,DE,48.678080555598,9.2276250002119,48.0,20.6,25.2,48.0
508,Scy-Chazelles,Metz-Ouest,FR,49.10746305440971,6.122629344202662,40.0,3.4,39.6,28.0
509,Str. Libertatii,Turnu Magurele,RO,43.7525037,24.8886139,7.0,3.3,16.0,55.0
510,Olavinkatu,Savonlinna,FI,61.87059,28.87613,10.0,2.25,31.2,10.0
511,,Kłodzko - Szkolna,PL,50.43352222,16.65361389,153.0,13.2,10.9,153.0
512,,Konin ul. Wyszyńskiego,PL,52.22563333,18.26903611,33.0,5.6,26.0,99.0
513,Rabka-Zdrój,Małopolska,PL,49.608647,19.966008,36.0,3.0,8.9,77.0
514,Str. M. Kogălniceanu,Sebeş,RO,45.9657972,23.5575656,20.0,30.0,25.6,46.0
515,Strasbourg_neudorf,GrandEst,FR,48.572788889572,7.7678495630617,62.0,48.8,16.6,62.0
